timestamp,game_date,rotation_num,sportsbook_name,away_team,home_team,away_spread,home_spread,home_spread_payout,away_spread_payout,point_total,over_point_total_payout,under_point_total_payout,away_moneyline_payout,home_moneyline_payout,home_score,away_score,correct_spread_pick,correct_spread_diff,correct_spread_payout,correct_point_total_pick,correct_point_total_diff,correct_point_total_payout,correct_moneyline_pick,correct_moneyline_diff,correct_moneyline_payout,incorrect_spread_pick,incorrect_spread_diff,incorrect_spread_payout,incorrect_point_total_pick,incorrect_point_total_diff,incorrect_point_total_payout,incorrect_moneyline_pick,incorrect_moneyline_diff,incorrect_moneyline_payout
03/16/2016-16:59:16,2016-16-03,614,PinnacleSports.com,LAC,HOU,3.5,-3,-108,-102,216,100,-110,149,-165,122,106,HOU,13,92.59259259,o,12,100,HOU,16,60.60606061,LAC,-13,-100,u,-12,-100,LAC,-16,-100
03/16/2016-16:59:16,2016-16-03,614,5Dimes.eu,LAC,HOU,3.5,-3,-107,-103,215.5,-105,-105,145,-155,122,106,HOU,13,93.45794393,o,12.5,95.23809524,HOU,16,64.51612903,LAC,-13,-100,u,-12.5,-100,LAC,-16,-100
03/16/2016-16:59:16,2016-16-03,614,BOVADA.lv,LAC,HOU,3,-3,-115,-105,216,N/A,N/A,145,-165,122,106,HOU,13,86.95652174,N/A,N/A,N/A,HOU,16,60.60606061,LAC,-13,-100,N/A,N/A,N/A,LAC,-16,-100
03/16/2016-16:59:16,2016-16-03,614,BETONLINE.ag,LAC,HOU,3.5,-3,-110,-110,216,-110,-110,145,-165,122,106,HOU,13,90.90909091,o,12,90.90909091,HOU,16,60.60606061,LAC,-13,-100,u,-12,-100,LAC,-16,-100
03/16/2016-16:59:16,2016-16-03,614,SportsBetting.ag,LAC,HOU,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,122,106,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/16/2016-16:59:16,2016-16-03,604,Westgate,DAL,CLE,9.5,-9,-110,-110,211,-110,-110,425,-550,99,98,DAL,8,90.90909091,u,14,90.90909091,CLE,1,18.18181818,CLE,-8,-100,o,-14,-100,DAL,-1,-100
03/16/2016-16:59:16,2016-16-03,604,PinnacleSports.com,DAL,CLE,9.5,-9,-110,100,210,-108,-102,442,-525,99,98,DAL,8,90.90909091,u,13,92.59259259,CLE,1,19.04761905,CLE,-8,-100,o,-13,-100,DAL,-1,-100
03/16/2016-16:59:16,2016-16-03,604,5Dimes.eu,DAL,CLE,10,-10,-102,-108,210,-101,-109,450,-525,99,98,DAL,9,98.03921569,u,13,99.00990099,CLE,1,19.04761905,CLE,-9,-100,o,-13,-100,DAL,-1,-100
03/16/2016-16:59:16,2016-16-03,604,BOVADA.lv,DAL,CLE,9.5,-9,-110,-110,210,N/A,N/A,400,-600,99,98,DAL,8,90.90909091,N/A,N/A,N/A,CLE,1,16.66666667,CLE,-8,-100,N/A,N/A,N/A,DAL,-1,-100
03/16/2016-16:59:16,2016-16-03,604,BETONLINE.ag,DAL,CLE,9.5,-9,-110,-110,210.5,-110,-110,435,-530,99,98,DAL,8,90.90909091,u,13.5,90.90909091,CLE,1,18.86792453,CLE,-8,-100,o,-13.5,-100,DAL,-1,-100
03/16/2016-16:59:16,2016-16-03,604,SportsBetting.ag,DAL,CLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/17/2016-13:28:37,2016-17-03,716,Westgate,PHX,UTAH,9.5,-9,-110,-110,198,-110,-110,425,-550,103,69,UTAH,25,90.90909091,u,26,90.90909091,UTAH,34,18.18181818,PHX,-25,-100,o,-26,-100,PHX,-34,-100
03/17/2016-13:28:37,2016-17-03,716,PinnacleSports.com,PHX,UTAH,9,-9,-101,-109,198,-110,100,416,-490,103,69,UTAH,25,99.00990099,u,26,90.90909091,UTAH,34,20.40816327,PHX,-25,-100,o,-26,-100,PHX,-34,-100
03/17/2016-13:28:37,2016-17-03,716,5Dimes.eu,PHX,UTAH,9.5,-9,-105,-105,198,-102,-108,420,-475,103,69,UTAH,25,95.23809524,u,26,98.03921569,UTAH,34,21.05263158,PHX,-25,-100,o,-26,-100,PHX,-34,-100
03/17/2016-13:28:37,2016-17-03,716,BOVADA.lv,PHX,UTAH,9.5,-9,-110,-110,198,N/A,N/A,N/A,N/A,103,69,UTAH,25,90.90909091,N/A,N/A,N/A,N/A,N/A,N/A,PHX,-25,-100,N/A,N/A,N/A,N/A,N/A,N/A
03/17/2016-13:28:37,2016-17-03,716,BETONLINE.ag,PHX,UTAH,9.5,-9,-112,-108,198,-110,-110,405,-500,103,69,UTAH,25,89.28571429,u,26,90.90909091,UTAH,34,20,PHX,-25,-100,o,-26,-100,PHX,-34,-100
03/17/2016-13:28:37,2016-17-03,716,SportsBetting.ag,PHX,UTAH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,103,69,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/17/2016-13:28:37,2016-17-03,710,Westgate,MEM,MIL,10.5,-10,-110,-110,202,-110,-110,500,-700,96,86,N/A,0,0,u,20,90.90909091,MIL,10,14.28571429,N/A,0,0,o,-20,-100,MEM,-10,-100
03/17/2016-13:28:37,2016-17-03,710,PinnacleSports.com,MEM,MIL,10.5,-10,-106,-104,202,100,-110,498,-600,96,86,N/A,0,0,u,20,100,MIL,10,16.66666667,N/A,0,0,o,-20,-100,MEM,-10,-100
03/17/2016-13:28:37,2016-17-03,710,5Dimes.eu,MEM,MIL,10.5,-10,-105,-105,202,-105,-105,510,-615,96,86,N/A,0,0,u,20,95.23809524,MIL,10,16.2601626,N/A,0,0,o,-20,-100,MEM,-10,-100
03/17/2016-13:28:37,2016-17-03,710,BOVADA.lv,MEM,MIL,10.5,-10,-110,-110,202,N/A,N/A,N/A,N/A,96,86,N/A,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,N/A,N/A,N/A,N/A,N/A
03/17/2016-13:28:37,2016-17-03,710,BETONLINE.ag,MEM,MIL,10.5,-10,-110,-110,202,-110,-110,495,-620,96,86,N/A,0,0,u,20,90.90909091,MIL,10,16.12903226,N/A,0,0,o,-20,-100,MEM,-10,-100
03/17/2016-13:28:37,2016-17-03,710,SportsBetting.ag,MEM,MIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,96,86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/17/2016-13:28:37,2016-17-03,712,Westgate,BKN,CHI,6,-6,-110,-110,212,-110,-110,210,-250,118,102,CHI,10,90.90909091,o,8,90.90909091,CHI,16,40,BKN,-10,-100,u,-8,-100,BKN,-16,-100
03/17/2016-13:28:37,2016-17-03,712,PinnacleSports.com,BKN,CHI,6,-6,100,-110,212,-106,-104,222,-250,118,102,CHI,10,100,o,8,94.33962264,CHI,16,40,BKN,-10,-100,u,-8,-100,BKN,-16,-100
03/17/2016-13:28:37,2016-17-03,712,5Dimes.eu,BKN,CHI,6,-6,-102,-108,212,-105,-105,215,-235,118,102,CHI,10,98.03921569,o,8,95.23809524,CHI,16,42.55319149,BKN,-10,-100,u,-8,-100,BKN,-16,-100
03/17/2016-13:28:37,2016-17-03,712,BOVADA.lv,BKN,CHI,6,-6,-110,-110,212,N/A,N/A,N/A,N/A,118,102,CHI,10,90.90909091,N/A,N/A,N/A,N/A,N/A,N/A,BKN,-10,-100,N/A,N/A,N/A,N/A,N/A,N/A
03/17/2016-13:28:37,2016-17-03,712,BETONLINE.ag,BKN,CHI,6,-6,-110,-110,212,-110,-110,210,-250,118,102,CHI,10,90.90909091,o,8,90.90909091,CHI,16,40,BKN,-10,-100,u,-8,-100,BKN,-16,-100
03/17/2016-13:28:37,2016-17-03,712,SportsBetting.ag,BKN,CHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,118,102,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/17/2016-13:28:37,2016-17-03,708,Westgate,DEN,ATL,7.5,-7,-110,-110,211,-110,-110,290,-350,116,98,ATL,11,90.90909091,o,3,90.90909091,ATL,18,28.57142857,DEN,-11,-100,u,-3,-100,DEN,-18,-100
03/17/2016-13:28:37,2016-17-03,708,PinnacleSports.com,DEN,ATL,7.5,-7,-103,-107,211,-105,-105,295,-337,116,98,ATL,11,97.08737864,o,3,95.23809524,ATL,18,29.6735905,DEN,-11,-100,u,-3,-100,DEN,-18,-100
03/17/2016-13:28:37,2016-17-03,708,5Dimes.eu,DEN,ATL,7.5,-7,-102,-108,211,-105,-105,295,-325,116,98,ATL,11,98.03921569,o,3,95.23809524,ATL,18,30.76923077,DEN,-11,-100,u,-3,-100,DEN,-18,-100
03/17/2016-13:28:37,2016-17-03,708,BOVADA.lv,DEN,ATL,8,-8,-115,-105,211,N/A,N/A,N/A,N/A,116,98,ATL,10,86.95652174,N/A,N/A,N/A,N/A,N/A,N/A,DEN,-10,-100,N/A,N/A,N/A,N/A,N/A,N/A
03/17/2016-13:28:37,2016-17-03,708,BETONLINE.ag,DEN,ATL,7.5,-7,-110,-110,211,-110,-110,290,-350,116,98,ATL,11,90.90909091,o,3,90.90909091,ATL,18,28.57142857,DEN,-11,-100,u,-3,-100,DEN,-18,-100
03/17/2016-13:28:37,2016-17-03,708,SportsBetting.ag,DEN,ATL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,116,98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/17/2016-13:28:37,2016-17-03,704,Westgate,TOR,IND,2,-2,-110,-110,203,-110,-110,110,-130,94,101,TOR,9,90.90909091,u,8,90.90909091,TOR,7,76.92307692,IND,-9,-100,o,-8,-100,IND,-7,-100
03/17/2016-13:28:37,2016-17-03,704,PinnacleSports.com,TOR,IND,2,-2,-113,102,203,-105,-105,111,-123,94,101,TOR,9,88.49557522,u,8,95.23809524,TOR,7,81.30081301,IND,-9,-100,o,-8,-100,IND,-7,-100
03/17/2016-13:28:37,2016-17-03,704,5Dimes.eu,TOR,IND,1.5,-1,-103,-107,203.5,-102,-108,110,-120,94,101,TOR,8,97.08737864,u,8.5,98.03921569,TOR,7,83.33333333,IND,-8,-100,o,-8.5,-100,IND,-7,-100
03/17/2016-13:28:37,2016-17-03,704,BOVADA.lv,TOR,IND,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,94,101,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/17/2016-13:28:37,2016-17-03,704,BETONLINE.ag,TOR,IND,2,-2,-110,-110,203,-110,-110,110,-130,94,101,TOR,9,90.90909091,u,8,90.90909091,TOR,7,76.92307692,IND,-9,-100,o,-8,-100,IND,-7,-100
03/17/2016-13:28:37,2016-17-03,704,SportsBetting.ag,TOR,IND,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,94,101,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/17/2016-13:28:37,2016-17-03,706,Westgate,CHA,MIA,4.5,-4,-110,-110,209,-110,-110,165,-185,106,109,CHA,7,90.90909091,o,6,90.90909091,CHA,3,54.05405405,MIA,-7,-100,u,-6,-100,MIA,-3,-100
03/17/2016-13:28:37,2016-17-03,706,PinnacleSports.com,CHA,MIA,4.5,-4,-107,-103,208.5,-104,-106,162,-180,106,109,CHA,7,93.45794393,o,6.5,96.15384615,CHA,3,55.55555556,MIA,-7,-100,u,-6.5,-100,MIA,-3,-100
03/17/2016-13:28:37,2016-17-03,706,5Dimes.eu,CHA,MIA,4.5,-4,-105,-105,208.5,-108,-102,170,-185,106,109,CHA,7,95.23809524,o,6.5,92.59259259,CHA,3,54.05405405,MIA,-7,-100,u,-6.5,-100,MIA,-3,-100
03/17/2016-13:28:37,2016-17-03,706,BOVADA.lv,CHA,MIA,4.5,-4,-110,-110,209,N/A,N/A,N/A,N/A,106,109,CHA,7,90.90909091,N/A,N/A,N/A,N/A,N/A,N/A,MIA,-7,-100,N/A,N/A,N/A,N/A,N/A,N/A
03/17/2016-13:28:37,2016-17-03,706,BETONLINE.ag,CHA,MIA,4.5,-4,-110,-110,209,-110,-110,163,-183,106,109,CHA,7,90.90909091,o,6,90.90909091,CHA,3,54.64480874,MIA,-7,-100,u,-6,-100,MIA,-3,-100
03/17/2016-13:28:37,2016-17-03,706,SportsBetting.ag,CHA,MIA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,106,109,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/17/2016-13:28:37,2016-17-03,714,Westgate,POR,SA,11.5,-11,-110,-110,204,-110,-110,650,-1000,118,110,POR,3,90.90909091,o,24,90.90909091,SA,8,10,SA,-3,-100,u,-24,-100,POR,-8,-100
03/17/2016-13:28:37,2016-17-03,714,PinnacleSports.com,POR,SA,11.5,-11,-102,-108,204,-110,100,638,-800,118,110,POR,3,98.03921569,o,24,90.90909091,SA,8,12.5,SA,-3,-100,u,-24,-100,POR,-8,-100
03/17/2016-13:28:37,2016-17-03,714,5Dimes.eu,POR,SA,11.5,-11,-105,-105,204,-105,-105,600,-750,118,110,POR,3,95.23809524,o,24,95.23809524,SA,8,13.33333333,SA,-3,-100,u,-24,-100,POR,-8,-100
03/17/2016-13:28:37,2016-17-03,714,BOVADA.lv,POR,SA,11.5,-11,-105,-115,204,N/A,N/A,N/A,N/A,118,110,POR,3,95.23809524,N/A,N/A,N/A,N/A,N/A,N/A,SA,-3,-100,N/A,N/A,N/A,N/A,N/A,N/A
03/17/2016-13:28:37,2016-17-03,714,BETONLINE.ag,POR,SA,11.5,-11,-105,-115,204,-110,-110,635,-850,118,110,POR,3,95.23809524,o,24,90.90909091,SA,8,11.76470588,SA,-3,-100,u,-24,-100,POR,-8,-100
03/17/2016-13:28:37,2016-17-03,714,SportsBetting.ag,POR,SA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,118,110,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/17/2016-13:28:37,2016-17-03,702,Westgate,WSH,PHI,-9.5,9,-110,-110,218,-110,-110,-550,425,94,99,PHI,4,90.90909091,u,25,90.90909091,WSH,5,425,WSH,-4,-100,o,-25,-100,PHI,-5,-100
03/17/2016-13:28:37,2016-17-03,702,PinnacleSports.com,WSH,PHI,-9.5,9,-107,-103,218,-102,-108,-505,427,94,99,PHI,4,93.45794393,u,25,98.03921569,WSH,5,427,WSH,-4,-100,o,-25,-100,PHI,-5,-100
03/17/2016-13:28:37,2016-17-03,702,5Dimes.eu,WSH,PHI,-9.5,9,-105,-105,218,-102,-108,-500,435,94,99,PHI,4,95.23809524,u,25,98.03921569,WSH,5,435,WSH,-4,-100,o,-25,-100,PHI,-5,-100
03/17/2016-13:28:37,2016-17-03,702,BOVADA.lv,WSH,PHI,-9.5,9,-110,-110,218,N/A,N/A,N/A,N/A,94,99,PHI,4,90.90909091,N/A,N/A,N/A,N/A,N/A,N/A,WSH,-4,-100,N/A,N/A,N/A,N/A,N/A,N/A
03/17/2016-13:28:37,2016-17-03,702,BETONLINE.ag,WSH,PHI,-9.5,9,-110,-110,218,-110,-110,-515,420,94,99,PHI,4,90.90909091,u,25,90.90909091,WSH,5,420,WSH,-4,-100,o,-25,-100,PHI,-5,-100
03/17/2016-13:28:37,2016-17-03,702,SportsBetting.ag,WSH,PHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,94,99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/18/2016-18:07:23,2016-18-03,802,Westgate,OKC,PHI,-15.5,15,-110,-110,219.5,-110,-110,-6000,1600,97,111,PHI,1,90.90909091,u,11.5,90.90909091,OKC,14,1600,OKC,-1,-100,o,-11.5,-100,PHI,-14,-100
03/18/2016-18:07:23,2016-18-03,802,PinnacleSports.com,OKC,PHI,-15.5,15,-110,100,219.5,-105,-105,-3333,1768,97,111,PHI,1,90.90909091,u,11.5,95.23809524,OKC,14,1768,OKC,-1,-100,o,-11.5,-100,PHI,-14,-100
03/18/2016-18:07:23,2016-18-03,802,5Dimes.eu,OKC,PHI,-17,17,-102,-108,219.5,-105,-105,-2700,2000,97,111,PHI,3,98.03921569,u,11.5,95.23809524,OKC,14,2000,OKC,-3,-100,o,-11.5,-100,PHI,-14,-100
03/18/2016-18:07:23,2016-18-03,802,BOVADA.lv,OKC,PHI,-16,16,-110,-110,220,N/A,N/A,N/A,N/A,97,111,PHI,2,90.90909091,N/A,N/A,N/A,N/A,N/A,N/A,OKC,-2,-100,N/A,N/A,N/A,N/A,N/A,N/A
03/18/2016-18:07:23,2016-18-03,802,BETONLINE.ag,OKC,PHI,-15.5,15,-110,-110,219.5,-110,-110,N/A,N/A,97,111,PHI,1,90.90909091,u,11.5,90.90909091,N/A,N/A,N/A,OKC,-1,-100,o,-11.5,-100,N/A,N/A,N/A
03/18/2016-18:07:23,2016-18-03,802,SportsBetting.ag,OKC,PHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,97,111,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/18/2016-18:07:23,2016-18-03,804,Westgate,CLE,ORL,-10,10,-110,-110,211.5,-110,-110,-600,450,103,109,ORL,4,90.90909091,o,0.5,90.90909091,CLE,6,450,CLE,-4,-100,u,-0.5,-100,ORL,-6,-100
03/18/2016-18:07:23,2016-18-03,804,PinnacleSports.com,CLE,ORL,-10,10,-101,-109,211,-106,-104,-543,456,103,109,ORL,4,99.00990099,o,1,94.33962264,CLE,6,456,CLE,-4,-100,u,-1,-100,ORL,-6,-100
03/18/2016-18:07:23,2016-18-03,804,5Dimes.eu,CLE,ORL,-10,10,-101,-109,211.5,-103,-107,-515,445,103,109,ORL,4,99.00990099,o,0.5,97.08737864,CLE,6,445,CLE,-4,-100,u,-0.5,-100,ORL,-6,-100
03/18/2016-18:07:23,2016-18-03,804,BOVADA.lv,CLE,ORL,-10,10,-110,-110,211,N/A,N/A,-600,400,103,109,ORL,4,90.90909091,N/A,N/A,N/A,CLE,6,400,CLE,-4,-100,N/A,N/A,N/A,ORL,-6,-100
03/18/2016-18:07:23,2016-18-03,804,BETONLINE.ag,CLE,ORL,-10,10,-110,-110,211.5,-110,-110,-550,445,103,109,ORL,4,90.90909091,o,0.5,90.90909091,CLE,6,445,CLE,-4,-100,u,-0.5,-100,ORL,-6,-100
03/18/2016-18:07:23,2016-18-03,804,SportsBetting.ag,CLE,ORL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,103,109,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/18/2016-18:07:23,2016-18-03,812,Westgate,MIN,HOU,8.5,-8,-110,-110,224,-110,-110,360,-430,116,111,MIN,3,90.90909091,o,3,90.90909091,HOU,5,23.25581395,HOU,-3,-100,u,-3,-100,MIN,-5,-100
03/18/2016-18:07:23,2016-18-03,812,PinnacleSports.com,MIN,HOU,8.5,-8,100,-110,224,-105,-105,376,-439,116,111,MIN,3,100,o,3,95.23809524,HOU,5,22.77904328,HOU,-3,-100,u,-3,-100,MIN,-5,-100
03/18/2016-18:07:23,2016-18-03,812,5Dimes.eu,MIN,HOU,9,-9,-109,-101,224,-105,-105,375,-420,116,111,MIN,4,91.74311927,o,3,95.23809524,HOU,5,23.80952381,HOU,-4,-100,u,-3,-100,MIN,-5,-100
03/18/2016-18:07:23,2016-18-03,812,BOVADA.lv,MIN,HOU,9,-9,-105,-115,224,N/A,N/A,350,-500,116,111,MIN,4,95.23809524,N/A,N/A,N/A,HOU,5,20,HOU,-4,-100,N/A,N/A,N/A,MIN,-5,-100
03/18/2016-18:07:23,2016-18-03,812,BETONLINE.ag,MIN,HOU,8.5,-8,-105,-115,224,-110,-110,370,-440,116,111,MIN,3,95.23809524,o,3,90.90909091,HOU,5,22.72727273,HOU,-3,-100,u,-3,-100,MIN,-5,-100
03/18/2016-18:07:23,2016-18-03,812,SportsBetting.ag,MIN,HOU,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,116,111,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/18/2016-18:07:23,2016-18-03,806,Westgate,SAC,DET,7,-7,-110,-110,218.5,-110,-110,250,-300,115,108,N/A,0,0,o,4.5,90.90909091,DET,7,33.33333333,N/A,0,0,u,-4.5,-100,SAC,-7,-100
03/18/2016-18:07:23,2016-18-03,806,PinnacleSports.com,SAC,DET,7,-7,-105,-105,218.5,-110,100,256,-290,115,108,N/A,0,0,o,4.5,90.90909091,DET,7,34.48275862,N/A,0,0,u,-4.5,-100,SAC,-7,-100
03/18/2016-18:07:23,2016-18-03,806,5Dimes.eu,SAC,DET,6.5,-6,-102,-108,218.5,-107,-103,248,-270,115,108,DET,1,98.03921569,o,4.5,93.45794393,DET,7,37.03703704,SAC,-1,-100,u,-4.5,-100,SAC,-7,-100
03/18/2016-18:07:23,2016-18-03,806,BOVADA.lv,SAC,DET,7,-7,-110,-110,218,N/A,N/A,240,-280,115,108,N/A,0,0,N/A,N/A,N/A,DET,7,35.71428571,N/A,0,0,N/A,N/A,N/A,SAC,-7,-100
03/18/2016-18:07:23,2016-18-03,806,BETONLINE.ag,SAC,DET,6.5,-6,-110,-110,218.5,-110,-110,230,-275,115,108,DET,1,90.90909091,o,4.5,90.90909091,DET,7,36.36363636,SAC,-1,-100,u,-4.5,-100,SAC,-7,-100
03/18/2016-18:07:23,2016-18-03,806,SportsBetting.ag,SAC,DET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,115,108,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/18/2016-18:07:23,2016-18-03,816,Westgate,PHX,LAL,3.5,-3,-110,-110,215.5,-110,-110,145,-165,90,95,PHX,8,90.90909091,u,30.5,90.90909091,PHX,5,60.60606061,LAL,-8,-100,o,-30.5,-100,LAL,-5,-100
03/18/2016-18:07:23,2016-18-03,816,PinnacleSports.com,PHX,LAL,3.5,-3,-103,-107,215.5,-108,-102,144,-160,90,95,PHX,8,97.08737864,u,30.5,92.59259259,PHX,5,62.5,LAL,-8,-100,o,-30.5,-100,LAL,-5,-100
03/18/2016-18:07:23,2016-18-03,816,5Dimes.eu,PHX,LAL,3.5,-3,-101,-109,215.5,-105,-105,155,-165,90,95,PHX,8,99.00990099,u,30.5,95.23809524,PHX,5,60.60606061,LAL,-8,-100,o,-30.5,-100,LAL,-5,-100
03/18/2016-18:07:23,2016-18-03,816,BOVADA.lv,PHX,LAL,4,-4,-110,-110,215,N/A,N/A,145,-165,90,95,PHX,9,90.90909091,N/A,N/A,N/A,PHX,5,60.60606061,LAL,-9,-100,N/A,N/A,N/A,LAL,-5,-100
03/18/2016-18:07:23,2016-18-03,816,BETONLINE.ag,PHX,LAL,3.5,-3,-110,-110,215.5,-110,-110,145,-165,90,95,PHX,8,90.90909091,u,30.5,90.90909091,PHX,5,60.60606061,LAL,-8,-100,o,-30.5,-100,LAL,-5,-100
03/18/2016-18:07:23,2016-18-03,816,SportsBetting.ag,PHX,LAL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,90,95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/18/2016-18:07:23,2016-18-03,814,Westgate,GS,DAL,-9,9,-110,-110,227,-110,-110,-550,425,112,130,GS,9,90.90909091,o,15,90.90909091,GS,18,425,DAL,-9,-100,u,-15,-100,DAL,-18,-100
03/18/2016-18:07:23,2016-18-03,814,PinnacleSports.com,GS,DAL,-9,9,-108,-102,226.5,-105,-105,-457,390,112,130,GS,9,92.59259259,o,15.5,95.23809524,GS,18,390,DAL,-9,-100,u,-15.5,-100,DAL,-18,-100
03/18/2016-18:07:23,2016-18-03,814,5Dimes.eu,GS,DAL,-9,9,-108,-102,227,-105,-105,-450,400,112,130,GS,9,92.59259259,o,15,95.23809524,GS,18,400,DAL,-9,-100,u,-15,-100,DAL,-18,-100
03/18/2016-18:07:23,2016-18-03,814,BOVADA.lv,GS,DAL,-10,10,-105,-115,227,N/A,N/A,-550,375,112,130,GS,8,95.23809524,N/A,N/A,N/A,GS,18,375,DAL,-8,-100,N/A,N/A,N/A,DAL,-18,-100
03/18/2016-18:07:23,2016-18-03,814,BETONLINE.ag,GS,DAL,-9,9,-110,-110,227,-110,-110,-470,395,112,130,GS,9,90.90909091,o,15,90.90909091,GS,18,395,DAL,-9,-100,u,-15,-100,DAL,-18,-100
03/18/2016-18:07:23,2016-18-03,814,SportsBetting.ag,GS,DAL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,112,130,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/18/2016-18:07:23,2016-18-03,808,Westgate,BOS,TOR,N/A,N/A,N/A,N/A,209,-110,-110,-110,-110,105,91,N/A,N/A,N/A,u,13,90.90909091,TOR,14,90.90909091,N/A,N/A,N/A,o,-13,-100,BOS,-14,-100
03/18/2016-18:07:23,2016-18-03,808,PinnacleSports.com,BOS,TOR,1,-1,-108,-102,209.5,-105,-105,-101,-109,105,91,TOR,13,92.59259259,u,13.5,95.23809524,TOR,14,91.74311927,BOS,-13,-100,o,-13.5,-100,BOS,-14,-100
03/18/2016-18:07:23,2016-18-03,808,5Dimes.eu,BOS,TOR,1,-1,-112,102,209.5,-101,-109,-105,-105,105,91,TOR,13,89.28571429,u,13.5,99.00990099,TOR,14,95.23809524,BOS,-13,-100,o,-13.5,-100,BOS,-14,-100
03/18/2016-18:07:23,2016-18-03,808,BOVADA.lv,BOS,TOR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,105,91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
03/18/2016-18:07:23,2016-18-03,808,BETONLINE.ag,BOS,TOR,N/A,N/A,N/A,N/A,208.5,-115,-105,105,-125,105,91,N/A,N/A,N/A,u,12.5,86.95652174,TOR,14,80,N/A,N/A,N/A,o,-12.5,-100,BOS,-14,-100
03/18/2016-18:07:23,2016-18-03,808,SportsBetting.ag,BOS,TOR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,105,91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
